date,polarity,sentiment,keyword
2018-11-27 02:47:09,positive,0.35,climate change
2018-11-27 02:47:09,positive,0.35,climate change
2018-11-27 02:47:11,neutral,0.0,climate change
2018-11-27 02:47:10,positive,0.5,climate change
2018-11-27 02:47:14,neutral,0.0,climate change
2018-11-27 02:47:32,positive,0.5,climate change
2018-11-27 02:47:39,positive,0.13636363636363635,climate change
2018-11-27 02:47:33,neutral,0.0,oil
2018-11-27 02:47:39,positive,0.04999999999999999,climate change
2018-11-27 02:47:30,neutral,0.0,coal
2018-11-27 02:47:25,negative,-0.375,climate change
2018-11-27 02:47:31,negative,-0.3,warming
2018-11-27 02:47:31,negative,-0.3,warming
2018-11-27 02:47:24,negative,-0.23958333333333331,climate change
2018-11-27 02:47:53,neutral,0.0,climate change
2018-11-27 02:48:01,neutral,0.0,climate change
2018-11-27 02:48:01,neutral,0.0,climate change
2018-11-27 02:47:47,positive,0.5,warming
2018-11-27 02:47:40,positive,0.3333333333333333,climate change
2018-11-27 02:48:10,negative,-0.3,climate change
2018-11-27 02:48:10,negative,-0.3,climate change
2018-11-27 02:48:17,positive,0.5,warming
2018-11-27 02:48:18,negative,-0.16666666666666666,climate change
2018-11-27 02:48:10,neutral,0.0,climate change
2018-11-27 02:48:38,positive,0.1875,climate change
2018-11-27 02:48:44,positive,0.2,climate change
2018-11-30 19:43:36,positive,0.3125,warming
2018-11-30 19:43:35,positive,0.13636363636363635,climate change
2018-11-30 19:43:40,negative,-0.1,renewable
2018-11-30 19:43:36,positive,0.2857142857142857,climate change
2018-11-30 19:43:42,positive,0.2,climate change
2018-11-30 19:43:38,negative,-0.25,warming
2018-11-30 19:43:46,positive,0.13636363636363635,climate change
2018-11-30 19:43:34,neutral,0.0,climate change
2018-11-30 19:43:34,neutral,0.0,climate change
2018-11-30 19:43:38,positive,0.2,climate change
2018-11-30 19:43:48,neutral,0.0,climate change
2018-11-30 19:44:22,neutral,0.0,climate change
2018-11-30 19:44:21,negative,-0.5,climate change
2018-11-30 19:44:07,positive,0.2,climate change
2018-11-30 19:44:33,neutral,0.0,climate change
2018-11-30 19:44:26,positive,0.2,climate change
2018-11-30 19:44:37,neutral,0.0,climate change
2018-11-30 19:44:35,positive,0.11818181818181818,climate change
2018-11-30 19:44:30,positive,0.2875,warming
2018-11-30 19:44:30,positive,0.2875,warming
2018-11-30 19:44:30,negative,-0.7999999999999999,climate change
2018-11-30 19:44:39,positive,0.1,climate change
2018-11-30 19:44:28,neutral,0.0,climate change
2018-11-30 19:44:41,positive,0.02083333333333333,warming
2018-11-30 19:44:34,negative,-0.1875,climate change
2018-11-30 19:45:06,neutral,0.0,climate change
2018-11-30 19:45:01,negative,-0.1,climate change
2018-11-30 19:44:53,positive,0.2875,warming
2018-11-30 19:44:53,positive,0.2875,warming
2018-11-30 19:45:00,neutral,0.0,climate change
2018-11-30 19:44:54,positive,0.5,climate change
2018-11-30 19:45:36,neutral,0.0,climate change
2018-11-30 19:45:18,positive,0.2,climate change
2018-11-30 19:45:39,positive,0.5,climate change
2018-11-30 19:45:19,negative,-0.2,climate change
2018-11-30 19:45:26,positive,0.16666666666666666,warming
2018-11-30 19:45:34,positive,0.3,warming
2018-11-30 19:45:31,positive,0.5,climate change
2018-11-30 19:45:13,neutral,0.0,climate change
2018-11-30 19:45:25,neutral,0.0,climate change
2018-11-30 19:45:22,negative,-0.3,climate change
2018-11-30 19:45:19,positive,0.25,climate change
2018-11-30 19:45:48,neutral,0.0,climate change
2018-11-30 19:46:02,positive,0.4,warming
2018-11-30 19:45:44,positive,0.43333333333333335,climate change
2018-11-30 19:45:49,negative,-0.4,climate change
2018-11-30 19:46:01,positive,0.3333333333333333,climate change
2018-11-30 19:46:02,negative,-0.5,climate change
2018-11-30 19:45:59,positive,0.5,climate change
2018-11-30 19:46:13,positive,0.2,climate change
2018-11-30 19:45:49,positive,0.5,climate change
2018-11-30 19:46:10,neutral,0.0,climate change
2018-11-30 19:46:10,neutral,0.0,climate change
2018-11-30 19:46:18,negative,-0.3,climate change
2018-11-30 19:46:21,negative,-0.16666666666666666,climate change
2018-11-30 19:46:25,positive,0.11212121212121212,warming
2018-11-30 19:46:43,neutral,0.0,climate change
2018-11-30 19:46:43,neutral,0.0,climate change
2018-11-30 19:46:28,negative,-0.6,climate change
2018-11-30 19:46:16,neutral,0.0,climate change
2018-11-30 19:46:15,positive,0.8,climate change
2018-11-30 19:46:42,negative,-0.15,warming
2018-11-30 19:46:19,positive,0.2,climate change
2018-11-30 19:46:39,neutral,0.0,warming
2018-11-30 19:47:05,positive,0.2857142857142857,climate change
2018-11-30 19:47:07,negative,-0.5,climate change
2018-11-30 19:47:09,positive,0.08214285714285713,climate change
2018-11-30 19:46:52,neutral,0.0,climate change
2018-11-30 19:47:02,positive,0.3,climate change
2018-11-30 19:46:51,neutral,0.0,climate change
2018-11-30 19:46:49,neutral,0.0,climate change
2018-11-30 19:46:45,positive,0.375,climate change
2018-11-30 19:46:45,positive,0.375,climate change
2018-11-30 19:46:46,positive,0.2857142857142857,warming
2018-11-30 19:47:03,negative,-0.3125,climate change
2018-11-30 19:46:43,positive,0.4,climate change
2018-11-30 19:46:48,negative,-0.05,climate change
2018-11-30 19:47:14,neutral,0.0,climate change
2018-11-30 19:47:13,positive,0.016666666666666666,warming
2018-11-30 19:47:35,positive,0.4000000000000001,nuclear
2018-11-30 19:47:14,positive,0.2,climate change
2018-11-30 19:47:11,neutral,0.0,climate change
2018-11-30 19:47:16,positive,0.5,climate change
2018-11-30 19:47:13,positive,0.26,warming
2018-11-30 19:47:13,positive,0.2,climate change
2018-11-30 19:47:23,neutral,0.0,climate change
2018-11-30 19:48:10,neutral,0.0,climate change
2018-11-30 19:47:45,neutral,0.0,climate change
2018-11-30 19:47:45,neutral,0.0,climate change
2018-11-30 19:47:58,positive,0.25,warming
2018-11-30 19:47:40,positive,0.20416666666666666,climate change
2018-11-30 19:48:03,positive,0.5,climate change
2018-11-30 19:47:39,positive,0.25,warming
2018-11-30 19:48:00,neutral,0.0,climate change
2018-11-30 19:47:42,positive,0.2,climate change
2018-11-30 19:48:11,positive,0.1,warming
2018-11-30 19:48:08,positive,0.2,climate change
2018-11-30 19:47:49,neutral,0.0,climate change
2018-11-30 19:47:40,positive,0.35,climate change
2018-11-30 19:47:57,neutral,0.0,climate change
2018-11-30 19:48:11,positive,0.15,warming
2018-11-30 19:48:12,negative,-0.0875,warming
2018-11-30 19:48:07,negative,-0.6,climate change
2018-11-30 19:47:56,positive,0.125,climate change
2018-12-05 18:37:40,neutral,0.0,warming
2018-12-05 18:37:36,neutral,0.0,warming
2018-12-05 18:37:59,neutral,0.0,climate change
2018-12-05 18:37:35,positive,0.25,climate change
2018-12-05 18:38:02,positive,0.5,climate change
2018-12-05 18:37:43,positive,0.21212121212121213,climate change
2018-12-05 18:37:55,neutral,0.0,climate change
2018-12-05 18:37:50,positive,0.23484848484848483,climate change
2018-12-05 18:37:54,neutral,0.0,climate change
2018-12-05 18:37:43,positive,0.5,climate change
2018-12-05 18:37:33,positive,0.04444444444444445,climate change
2018-12-05 18:38:28,neutral,0.0,warming
2018-12-05 18:38:27,positive,0.2,climate change
2018-12-05 18:38:09,positive,1.0,climate change
2018-12-05 18:38:19,negative,-0.5,climate change
2018-12-05 18:38:19,negative,-0.5,climate change
2018-12-05 18:38:29,negative,-0.1,climate change
2018-12-05 18:38:16,positive,0.5,warming
2018-12-05 18:38:27,negative,-0.06666666666666665,nuclear
2018-12-05 18:38:17,neutral,0.0,oil
2018-12-05 18:38:14,positive,0.4,climate change
2018-12-05 18:38:38,negative,-0.0875,climate change
2018-12-05 18:38:54,neutral,0.0,climate change
2018-12-05 18:38:49,neutral,0.0,warming
2018-12-05 18:38:50,positive,0.3666666666666667,climate change
2018-12-05 18:38:57,positive,0.2857142857142857,climate change
2018-12-05 18:38:46,positive,0.0625,warming
2018-12-05 18:38:58,positive,0.45,climate change
2018-12-05 18:38:38,positive,0.0625,climate change
2018-12-05 18:38:35,neutral,0.0,climate change
2018-12-05 18:38:41,neutral,0.0,warming
2018-12-05 18:39:30,neutral,0.0,climate change
2018-12-05 18:39:15,neutral,0.0,climate change
2018-12-05 18:39:09,neutral,0.0,climate change
2018-12-05 18:39:13,positive,0.2,climate change
2018-12-05 18:39:33,negative,-0.15555555555555559,climate change
2018-12-05 18:39:31,neutral,0.0,warming
2018-12-05 18:39:10,neutral,0.0,warming
2018-12-05 18:39:14,positive,0.7166666666666667,climate change
2018-12-05 18:39:15,neutral,0.0,climate change
2018-12-05 18:39:46,neutral,0.0,climate change
2018-12-05 18:40:05,neutral,0.0,climate change
2018-12-05 18:40:12,neutral,0.0,climate change
2018-12-05 18:39:52,positive,0.2,climate change
2018-12-05 18:39:52,positive,0.2,climate change
2018-12-05 18:40:08,positive,0.2,climate change
2018-12-05 18:40:03,negative,-0.04999999999999999,climate change
2018-12-05 18:40:01,neutral,0.0,climate change
2018-12-05 18:40:01,positive,0.5,climate change
2018-12-05 18:40:02,positive,0.7,climate change
2018-12-05 18:40:01,negative,-0.016666666666666666,warming
2018-12-05 18:40:10,negative,-0.8,climate change
2018-12-05 18:39:54,positive,0.5,climate change
2018-12-05 18:40:06,neutral,0.0,climate change
2018-12-05 18:40:40,positive,0.55,coal
2018-12-05 18:40:29,negative,-0.2,climate change
2018-12-05 18:40:23,negative,-0.2,climate change
2018-12-05 18:40:37,positive,0.16666666666666666,climate change
2018-12-05 18:40:39,neutral,0.0,climate change
2018-12-05 18:40:21,positive,0.049999999999999996,climate change
2018-12-05 18:40:50,positive,0.35,climate change
2018-12-05 18:40:34,neutral,0.0,climate change
2018-12-05 18:40:39,positive,0.3,wind
2018-12-05 18:40:39,positive,0.3,wind
2018-12-05 18:40:18,positive,0.35,climate change
2018-12-05 18:41:21,neutral,0.0,climate change
2018-12-05 18:41:24,neutral,0.0,climate change
2018-12-05 18:41:26,neutral,0.0,climate change
2018-12-05 18:41:09,positive,0.1,climate change
2018-12-05 18:40:54,positive,0.2,climate change
2018-12-05 18:41:07,negative,-0.225,climate change
2018-12-05 18:41:17,positive,0.14285714285714285,warming
2018-12-05 18:41:08,neutral,0.0,climate change
2018-12-05 18:41:28,neutral,0.0,warming
2018-12-05 18:41:57,positive,0.07499999999999998,warming
2018-12-05 18:41:31,neutral,0.0,warming
2018-12-05 18:41:59,negative,-0.0625,climate change
2018-12-05 18:42:14,negative,-0.175,warming
2018-12-05 18:42:21,neutral,0.0,oil
2018-12-05 18:42:16,negative,-0.3,warming
2018-12-05 18:42:16,negative,-0.3,warming
2018-12-05 18:42:07,neutral,0.0,climate change
2018-12-05 18:42:07,neutral,0.0,climate change
2018-12-05 18:42:37,positive,0.16666666666666666,climate change
2018-12-05 18:43:02,positive,0.2,climate change
2018-12-05 18:42:51,neutral,0.0,climate change
2018-12-05 18:42:36,neutral,0.0,climate change
2018-12-05 18:42:42,positive,0.1,climate change
2018-12-05 18:42:46,neutral,0.0,climate change
2018-12-05 18:43:04,positive,0.2,climate change
2018-12-05 18:42:43,negative,-0.125,climate change
2018-12-05 18:43:01,neutral,0.0,climate change
2018-12-05 18:42:47,positive,0.07142857142857142,warming
2018-12-05 18:42:53,negative,-0.0953125,climate change
2018-12-05 18:43:01,neutral,0.0,climate change
2018-12-05 18:42:45,positive,0.3333333333333333,warming
2018-12-05 18:43:01,neutral,0.0,climate change
2018-12-05 18:42:41,positive,0.35,climate change
2018-12-11 14:06:20,negative,-0.4,climate change
2018-12-11 14:06:23,neutral,0.0,climate change
2018-12-11 14:06:16,neutral,0.0,climate change
2018-12-11 14:06:07,positive,0.25,warming
2018-12-11 14:07:03,negative,-0.6999999999999998,climate change
2018-12-11 14:06:41,positive,0.65,climate change
2018-12-11 14:07:07,positive,0.4,warming
2018-12-11 14:06:33,positive,0.25,climate change
2018-12-11 14:06:29,positive,0.125,warming
2018-12-11 14:06:50,neutral,0.0,climate change
2018-12-11 14:07:00,negative,-0.625,climate change
2018-12-11 14:07:01,positive,0.4,climate change
2018-12-11 14:07:04,neutral,0.0,climate change
2018-12-11 14:07:08,negative,-0.4,oil
2018-12-11 14:07:59,neutral,0.0,renewable
2018-12-11 14:07:43,positive,0.25,climate change
2018-12-11 14:07:43,positive,0.25,climate change
2018-12-11 14:07:58,neutral,0.0,climate change
2018-12-11 14:07:41,neutral,0.0,climate change
2018-12-11 14:07:35,negative,-0.5,climate change
2018-12-11 14:07:58,negative,-0.26093750000000004,warming
2018-12-11 14:07:24,positive,0.14444444444444446,climate change
2018-12-11 14:07:51,neutral,0.0,climate change
2018-12-11 14:07:40,positive,0.5,climate change
2018-12-11 14:07:38,neutral,0.0,climate change
2018-12-11 14:07:57,positive,0.2333333333333333,coal
2018-12-11 14:07:57,positive,0.2333333333333333,coal
2018-12-11 14:07:13,neutral,0.0,climate change
2018-12-11 14:07:47,neutral,0.0,climate change
2018-12-11 14:07:21,positive,0.2,climate change
2018-12-11 14:07:21,positive,0.2,climate change
2018-12-11 14:08:18,positive,0.21153846153846154,climate change
2018-12-11 14:08:18,positive,0.21153846153846154,climate change
2018-12-11 14:08:40,neutral,0.0,climate change
2018-12-11 14:08:33,positive,0.03333333333333333,climate change
2018-12-11 14:08:10,positive,0.03333333333333333,climate change
2018-12-11 14:08:12,positive,0.25,climate change
2018-12-11 14:08:04,positive,0.1,warming
2018-12-11 14:08:20,neutral,0.0,climate change
2018-12-11 14:08:40,neutral,0.0,climate change
2018-12-11 14:09:02,neutral,0.0,climate change
2018-12-11 14:09:04,negative,-0.35,warming
2018-12-11 14:08:47,neutral,0.0,warming
2018-12-11 14:09:04,negative,-0.25,climate change
2018-12-11 14:08:46,positive,0.2,climate change
2018-12-11 14:09:01,negative,-1.0,climate change
2018-12-11 14:09:23,positive,0.08333333333333333,warming
2018-12-11 14:09:41,positive,0.5,climate change
2018-12-11 14:09:33,positive,0.1,climate change
2018-12-11 14:10:02,positive,0.13636363636363635,climate change
2018-12-11 14:09:37,neutral,0.0,climate change
2018-12-11 14:09:42,negative,-0.3333333333333333,climate change
2018-12-11 14:09:42,neutral,0.0,wind
2018-12-11 14:09:43,positive,0.1,warming
2018-12-11 14:09:34,positive,0.4222222222222222,climate change
2018-12-11 14:09:31,neutral,0.0,climate change
2018-12-11 14:09:53,positive,0.2,climate change
2018-12-11 14:09:37,neutral,0.0,climate change
2018-12-11 14:10:11,negative,-0.5,climate change
2018-12-11 14:09:49,negative,-0.4,climate change
2018-12-11 14:10:23,neutral,0.0,warming
2018-12-11 14:10:25,neutral,0.0,climate change
2018-12-11 14:10:25,neutral,0.0,climate change
2018-12-11 14:10:18,neutral,0.0,climate change
2018-12-11 14:10:48,negative,-0.22500000000000003,climate change
2018-12-11 14:10:31,positive,0.1,climate change
2018-12-11 14:10:27,positive,0.1,climate change
2018-12-11 14:10:17,neutral,0.0,climate change
2018-12-11 14:10:54,negative,-0.2125,warming
2018-12-11 14:10:23,negative,-0.0625,climate change
2018-12-11 14:10:23,negative,-0.0625,climate change
2018-12-11 14:10:38,neutral,0.0,climate change
2018-12-11 14:10:38,neutral,0.0,climate change
2018-12-11 14:10:13,negative,-0.04583333333333334,climate change
2018-12-11 14:10:27,positive,0.65,climate change
2018-12-11 14:10:23,negative,-0.2,climate change
2018-12-11 14:10:41,neutral,0.0,climate change
2018-12-11 14:10:35,neutral,0.0,renewable
2018-12-11 14:11:36,neutral,0.0,climate change
2018-12-11 14:11:53,neutral,0.0,warming
2018-12-11 14:11:13,negative,-0.5,climate change
2018-12-11 14:11:31,neutral,0.0,warming
2018-12-11 14:11:31,positive,0.18333333333333335,climate change
2018-12-11 14:11:47,positive,0.10714285714285714,warming
2018-12-11 14:11:16,neutral,0.0,warming
2018-12-11 14:11:30,positive,0.06666666666666667,warming
2018-12-11 14:11:44,neutral,0.0,climate change
2018-12-11 14:11:53,negative,-1.0,climate change
2018-12-11 14:11:16,negative,-0.5,climate change
2018-12-11 14:12:16,neutral,0.0,climate change
2018-12-11 14:12:12,neutral,0.0,climate change
2018-12-11 14:11:58,neutral,0.0,climate change
2018-12-11 14:12:05,positive,0.25,climate change
2018-12-11 14:12:04,neutral,0.0,climate change
2018-12-11 14:12:03,neutral,0.0,warming
2018-12-11 14:12:03,neutral,0.0,warming
2018-12-11 14:12:17,positive,0.25,climate change
2018-12-11 14:12:07,neutral,0.0,warming
2018-12-11 14:12:05,positive,0.26666666666666666,warming
2018-12-11 14:12:15,neutral,0.0,climate change
2018-12-11 14:11:59,negative,-0.5,climate change
2018-12-11 14:12:09,positive,0.08333333333333333,warming
2018-12-11 14:12:22,neutral,0.0,climate change
2018-12-11 14:13:04,positive,0.2833333333333333,climate change
2018-12-11 14:13:15,neutral,0.0,climate change
2018-12-11 14:12:42,negative,-0.16666666666666666,climate change
2018-12-11 14:12:47,neutral,0.0,warming
2018-12-11 14:13:17,positive,0.1,climate change
2018-12-11 14:12:43,positive,0.9,climate change
2018-12-11 14:12:58,neutral,0.0,climate change
2018-12-11 14:13:01,neutral,0.0,climate change
2018-12-11 14:13:04,positive,0.35,climate change
2018-12-11 14:12:51,positive,0.03333333333333333,climate change
2018-12-11 14:13:15,negative,-0.16666666666666666,climate change
2018-12-20 21:48:47,neutral,0.0,climate change
2018-12-20 21:49:30,neutral,0.0,climate change
2018-12-20 21:49:48,negative,-0.4000000000000001,climate change
2018-12-20 21:48:46,positive,0.25,climate change
2018-12-20 21:48:38,positive,0.14107142857142857,climate change
2018-12-20 21:49:07,neutral,0.0,warming
2018-12-20 21:48:53,positive,0.2,climate change
2018-12-20 21:48:53,positive,0.2,climate change
2018-12-20 21:49:55,neutral,0.0,warming
2018-12-20 21:49:58,positive,0.15833333333333333,climate change
2018-12-20 21:49:54,positive,0.1,warming
2018-12-20 21:50:16,positive,0.3,warming
2018-12-20 21:50:03,neutral,0.0,climate change
2018-12-20 21:50:03,neutral,0.0,climate change
2018-12-20 21:50:42,neutral,0.0,warming
2018-12-20 21:50:06,neutral,0.0,climate change
2018-12-20 21:50:01,positive,0.3333333333333333,warming
2018-12-20 21:50:30,positive,0.20714285714285713,solar
2018-12-20 21:50:30,positive,0.20714285714285713,solar
2018-12-20 21:50:16,positive,0.25,climate change
2018-12-20 21:50:57,neutral,0.0,climate change
2018-12-20 21:51:22,neutral,0.0,climate change
2018-12-20 21:51:03,negative,-0.025,climate change
2018-12-20 21:50:11,positive,0.06818181818181818,warming
2018-12-20 21:50:30,neutral,0.0,climate change
2018-12-20 21:50:49,positive,0.8,climate change
2018-12-20 21:50:23,neutral,0.0,warming
2018-12-20 21:50:00,negative,-0.08333333333333333,climate change
2018-12-20 21:51:14,positive,0.17857142857142858,warming
2018-12-20 21:52:35,positive,0.8,climate change
2018-12-20 21:51:59,neutral,0.0,warming
2018-12-20 21:52:14,neutral,0.0,climate change
2018-12-20 21:51:54,neutral,0.0,climate change
2018-12-20 21:52:33,negative,-0.25,climate change
2018-12-20 21:52:23,neutral,0.0,climate change
2018-12-20 21:52:12,neutral,0.0,warming
2018-12-20 21:52:30,negative,-0.125,climate change
2018-12-20 21:51:50,negative,-0.041666666666666664,warming
2018-12-20 21:52:15,neutral,0.0,climate change
2018-12-20 21:51:42,neutral,0.0,climate change
2018-12-20 21:52:05,positive,0.1,climate change
2018-12-20 21:51:26,neutral,0.0,climate change
2018-12-20 21:51:35,positive,0.25,warming
2018-12-20 21:52:14,negative,-0.14583333333333331,climate change
2018-12-20 21:51:43,neutral,0.0,coal
2018-12-20 21:51:43,neutral,0.0,coal
2018-12-20 21:51:53,neutral,0.0,warming
2018-12-20 21:53:22,positive,0.1,climate change
2018-12-20 21:53:33,neutral,0.0,climate change
2018-12-20 21:53:01,positive,0.325,climate change
2018-12-20 21:53:10,positive,0.25,climate change
2018-12-20 21:52:52,positive,0.5,climate change
2018-12-20 21:53:22,neutral,0.0,climate change
2018-12-20 21:52:37,neutral,0.0,climate change
2018-12-20 21:52:45,positive,0.0640625,climate change
2018-12-20 21:53:09,positive,0.5,climate change
2018-12-20 21:54:25,positive,0.21428571428571427,climate change
2018-12-20 21:55:13,positive,0.8,climate change
2018-12-20 21:54:02,positive,0.16,climate change
2018-12-20 21:54:24,positive,0.5,climate change
2018-12-20 21:55:15,neutral,0.0,climate change
2018-12-20 21:53:58,neutral,0.0,warming
2018-12-20 21:55:05,positive,0.25,climate change
2018-12-20 21:55:05,positive,0.13636363636363635,climate change
2018-12-20 21:54:42,negative,-0.10000000000000002,warming
2018-12-20 21:54:41,negative,-0.125,climate change
2018-12-20 21:54:00,neutral,0.0,solar
2018-12-20 21:54:00,neutral,0.0,solar
2018-12-20 21:54:08,positive,0.03333333333333334,climate change
2018-12-20 21:54:33,neutral,0.0,warming
2018-12-20 21:54:16,neutral,0.0,climate change
2018-12-20 21:54:29,positive,0.16,climate change
2018-12-20 21:56:09,negative,-0.3,climate change
2018-12-20 21:56:18,positive,0.2,climate change
2018-12-20 21:56:22,positive,0.3125,warming
2018-12-20 21:56:07,neutral,0.0,warming
2018-12-20 21:55:46,positive,0.05333333333333334,warming
2018-12-20 21:55:47,positive,0.16,climate change
2018-12-20 21:56:24,neutral,0.0,climate change
2018-12-20 21:56:09,positive,0.4,climate change
2018-12-20 21:55:22,negative,-0.2,climate change
2018-12-20 21:55:51,positive,0.12083333333333333,climate change
2018-12-20 21:55:58,negative,-0.037500000000000006,warming
2018-12-20 21:56:16,negative,-0.3125,climate change
2018-12-20 21:55:19,neutral,0.0,solar
2018-12-20 21:56:07,neutral,0.0,climate change
2018-12-20 21:55:26,positive,0.25,climate change
2018-12-20 21:56:54,neutral,0.0,warming
2018-12-20 21:57:37,positive,0.2333333333333333,warming
2018-12-20 21:57:19,neutral,0.0,climate change
2018-12-20 21:57:22,negative,-0.25,climate change
2018-12-20 21:56:34,neutral,0.0,climate change
2018-12-20 21:57:06,neutral,0.0,climate change
2018-12-20 21:56:36,neutral,0.0,climate change
2018-12-20 21:57:23,neutral,0.0,climate change
2018-12-20 21:56:41,neutral,0.0,climate change
2018-12-20 21:57:36,positive,0.35,climate change
2018-12-20 21:56:40,negative,-0.19999999999999996,warming
2018-12-20 21:57:18,negative,-0.04166666666666666,climate change
2018-12-20 21:56:47,positive,0.4,climate change
2018-12-20 21:58:53,neutral,0.0,climate change
2018-12-20 21:58:49,neutral,0.0,climate change
2018-12-20 21:58:00,neutral,0.0,climate change
2018-12-20 21:58:30,positive,0.05000000000000001,climate change
2018-12-20 21:58:27,neutral,0.0,climate change
2018-12-20 21:58:27,neutral,0.0,climate change
2018-12-20 21:57:59,positive,0.15000000000000002,climate change
2018-12-20 21:58:26,positive,0.35,climate change
2018-12-20 21:58:42,neutral,0.0,wind
2018-12-20 21:58:06,negative,-0.05,warming
2018-12-20 21:59:19,neutral,0.0,coal
2018-12-20 21:59:19,neutral,0.0,coal
2018-12-20 22:00:02,neutral,0.0,warming
2018-12-20 22:00:00,neutral,0.0,climate change
2018-12-20 22:00:00,neutral,0.0,climate change
2018-12-20 21:59:25,negative,-0.26666666666666666,climate change
2018-12-20 22:00:00,negative,-0.011742424242424235,climate change
2018-12-20 22:00:12,neutral,0.0,climate change
2018-12-20 21:59:12,neutral,0.0,warming
2018-12-20 21:59:05,negative,-0.25,climate change
2018-12-20 21:59:00,positive,0.06818181818181818,warming
2018-12-20 21:59:36,neutral,0.0,climate change
2018-12-20 21:59:05,neutral,0.0,climate change
2018-12-20 21:59:18,negative,-0.5,climate change
2018-12-20 21:59:43,positive,0.5,climate change
2018-12-20 21:59:03,neutral,0.0,warming
2018-12-20 21:59:00,negative,-0.1125,climate change
2018-12-20 21:59:57,neutral,0.0,climate change
2018-12-20 21:59:25,negative,-0.18750000000000003,warming
2018-12-20 21:59:07,neutral,0.0,warming
2018-12-20 22:00:35,neutral,0.0,renewable
2018-12-20 22:00:36,neutral,0.0,climate change
2018-12-20 22:00:47,positive,0.06818181818181818,climate change
2018-12-20 22:00:38,positive,0.07916666666666666,warming
2018-12-20 22:00:42,neutral,0.0,climate change
2018-12-20 22:01:05,neutral,0.0,warming
2018-12-20 22:00:52,neutral,0.0,climate change
2018-12-20 22:00:15,neutral,0.0,climate change
2018-12-20 22:00:15,neutral,0.0,climate change
2018-12-20 22:01:09,neutral,0.0,warming
2018-12-20 22:00:30,positive,0.27999999999999997,warming
2018-12-20 22:00:41,negative,-0.4,climate change
2018-12-20 22:00:52,negative,-0.1,warming
2018-12-20 22:01:02,negative,-0.3333333333333333,climate change
2018-12-20 22:01:04,neutral,0.0,climate change
2018-12-20 22:00:33,neutral,0.0,climate change
2019-01-01 12:24:12,negative,-0.0625,climate change
2019-01-01 12:22:46,neutral,0.0,climate change
2019-01-01 12:22:26,neutral,0.0,climate change
2019-01-01 12:23:47,neutral,0.0,climate change
2019-01-01 12:23:16,neutral,0.0,climate change
2019-01-01 12:23:02,negative,-0.02121212121212122,climate change
2019-01-01 12:24:35,positive,0.4000000000000001,climate change
2019-01-01 12:24:22,neutral,0.0,climate change
2019-01-01 12:24:53,neutral,0.0,climate change
2019-01-01 12:26:07,neutral,0.0,climate change
2019-01-01 12:25:22,negative,-0.1,climate change
2019-01-01 12:24:51,negative,-0.05,climate change
2019-01-01 12:24:22,positive,0.5,climate change
2019-01-01 12:25:36,neutral,0.0,climate change
2019-01-01 12:24:36,negative,-0.11666666666666663,climate change
2019-01-01 12:28:00,positive,0.5,climate change
2019-01-01 12:27:26,negative,-0.2,climate change
2019-01-01 12:26:35,neutral,0.0,climate change
2019-01-01 12:28:04,negative,-0.08333333333333333,climate change
2019-01-01 12:27:15,neutral,0.0,climate change
2019-01-01 12:28:03,positive,0.5,climate change
2019-01-01 12:27:23,positive,0.125,solar
2019-01-01 12:28:05,neutral,0.0,climate change
2019-01-01 12:26:29,negative,-0.3125,climate change
2019-01-01 12:26:39,positive,0.1,climate change
2019-01-01 12:29:01,neutral,0.0,climate change
2019-01-01 12:29:20,neutral,0.0,climate change
2019-01-01 12:29:43,positive,0.19285714285714284,climate change
2019-01-01 12:29:24,positive,0.03333333333333333,climate change
2019-01-01 12:29:24,positive,0.03333333333333333,climate change
2019-01-01 12:30:13,positive,0.14285714285714285,warming
2019-01-01 12:30:24,neutral,0.0,climate change
2019-01-01 12:30:26,negative,-0.008333333333333331,climate change
2019-01-01 12:30:19,positive,0.06666666666666667,warming
2019-01-01 12:30:19,negative,-0.008333333333333331,climate change
2019-01-01 12:31:00,neutral,0.0,climate change
2019-01-01 12:30:18,neutral,0.0,climate change
2019-01-01 12:30:31,neutral,0.0,climate change
2019-01-01 12:32:19,positive,0.03333333333333333,oil
2019-01-01 12:31:01,positive,0.5,climate change
2019-01-01 12:31:06,negative,-0.3333333333333333,climate change
2019-01-01 12:31:27,positive,0.5,renewable
2019-01-01 12:31:54,neutral,0.0,warming
2019-01-01 12:32:01,neutral,0.0,warming
2019-01-01 12:31:51,negative,-0.2,climate change
2019-01-01 12:31:50,positive,0.25,nuclear
2019-01-01 12:32:22,neutral,0.0,climate change
2019-01-01 12:31:04,neutral,0.0,warming
2019-01-01 12:33:15,negative,-0.2,climate change
2019-01-01 12:32:46,positive,0.25,warming
2019-01-01 12:33:15,negative,-0.0625,warming
2019-01-01 12:33:14,neutral,0.0,climate change
2019-01-01 12:33:03,neutral,0.0,climate change
2019-01-01 12:32:30,negative,-0.016666666666666673,warming
2019-01-01 12:32:38,neutral,0.0,climate change
2019-01-01 12:32:46,negative,-0.2,climate change
2019-01-01 12:33:05,positive,0.3181818181818182,climate change
2019-01-01 12:32:53,negative,-0.2,climate change
2019-01-01 12:33:03,neutral,0.0,climate change
2019-01-01 12:33:24,positive,0.4,climate change
2019-01-01 12:35:11,neutral,0.0,climate change
2019-01-01 12:34:37,negative,-0.2,climate change
